月間有効求人倍率（一般）,総人口に占める男性の割合,15歳未満人口割合,15～64歳人口割合,65歳以上人口割合,合計特殊出生率,転入者数（日本人移動者）,転出者数（日本人移動者）,結婚件数,離婚件数,着工建築物数,着工新設住宅戸数,着工新設持家数,着工新設貸家数,着工新設分譲住宅数,標準価格（平均価格）（住宅地）,標準価格（平均価格）（商業地）,幼稚園在園者数,幼稚園一園あたりの在園者数,幼稚園教員一人当たりの在園者数,小学校一校あたりの児童数,小学校教員一人当たりの児童数,中学校一校あたりの生徒数,中学校教員一人当たりの生徒数,中学校卒業者のうち進学者数の割合,高等学校一校あたりの生徒数,高等学校教員一人当たりの生徒数,高等学校卒業者のうち進学者数の割合,大学一校あたりの学生数,大学教員一人当たりの学生数,大学卒業者のうち進学者数の割合,一般旅券発行件数,着工新設住宅戸数,医療施設数,保育所等一施設あたりの在所児数,保育所等保育士一人当たりの在所児数,保育所等在所児数,消費支出（二人以上の世帯）,食料費（二人以上の世帯）,住居費（二人以上の世帯）,光熱・水道費（二人以上の世帯）,家具・家事用品費（二人以上の世帯）,被服及び履物費（二人以上の世帯）,保健医療費（二人以上の世帯）,交通・通信費（二人以上の世帯）,教育費（二人以上の世帯）,教養娯楽費（二人以上の世帯）,その他の消費支出（二人以上の世帯）,米FRB金利,日銀金利,NYダウ平均株価,日経平均株価,ドル円為替レート,県内総生産（名目）
0.913482494,0.479607641,0.13474445,0.602478059,0.261744966,1.47,0.02,0.02,0.00494063,0.001816211,0.004829117,0.005813629,0.003027878,0.002135777,0.00057873,30200,91300,0.010265359,60.25454545,11.8216409,253.6761229,14.77419799,327.4825581,13.59242278,0.966650811,610.2777778,13.64257327,0.510347167,2146.941176,10.86573385,0.136085818,0.023669076,0.005813629,0.000921528,104.0356234,6.931005255,0.021107899,274737,62346,23111,22017,9329,11756,12450,40622,10429,27483,55194,0.25,0.084,13104.14,10395.18,78.96,3.683485803
0.828110092,0.479649665,0.135497166,0.610510046,0.253992787,1.48,0.02,0.02,0.004979392,0.001799588,0.004750129,0.005822257,0.003105616,0.001903658,0.000709943,34700,102500,0.010128284,59.75379939,11.72271914,255.3098592,15.18174204,331.7325581,13.77214579,0.963278757,597.8131868,13.56633416,0.515775354,2123.823529,10.80988024,0.133990646,0.02392272,0.005822257,0.000916538,103.6493506,6.871878767,0.02055899,284840,63769,29639,22152,11484,11824,11238,38150,12340,25731,58514,0.25,0.073,12217.56,8455.35,79.44,3.78823493
0.63157156,0.47970982,0.136151888,0.60582303,0.249176981,1.50,0.01,0.02,0.005086168,0.001864003,0.004660007,0.00533549,0.002975413,0.001822364,0.000485278,35500,106700,0.010143548,59.07784431,11.92265861,258.5514019,15.53995225,325.9310345,13.72175175,0.964522207,602.5604396,13.57588512,0.529225999,2107.352941,10.94561564,0.152708748,0.024253628,0.00533549,0.000916579,102.8746667,6.969828365,0.019831633,291751,62198,23219,21192,10246,12218,13194,43084,9803,33098,63498,0.25,0.094,11577.51,10228.92,87.67,3.651488015
0.457479517,0.479733197,0.13699333,0.611082606,0.247819395,1.39,0.02,0.02,0.005167778,0.001845562,0.004498717,0.005408415,0.002675218,0.001981016,0.000489995,34600,99200,0.01039097,59.91715976,12.2294686,260.5336427,15.74673959,327.5229885,13.70916526,0.963205829,600.6043956,13.3696184,0.535253284,2195.4375,10.80830769,0.161970043,0.023513597,0.005408415,0.000914315,103.4404145,7.152991759,0.020486403,286295,61734,20448,21601,10223,13089,12834,42143,12643,28051,63530,0.25,0.102,10428.05,10546.44,94.49,3.676087737
0.851708692,0.479774706,0.138248848,0.617511521,0.2421915,1.43,0.02,0.02,0.005287762,0.001855607,0.004892473,0.006458781,0.002935996,0.00281106,0.000686636,34500,91900,0.010814132,61.39534884,12.5415677,262.4375,15.82979615,322.2857143,13.61661033,0.963429741,601.25,13.31608089,0.524238816,2194.4375,10.76364194,0.147557083,0.022794675,0.006458781,0.000915003,102.3542714,7.174533286,0.020858679,285885,64797,16549,22253,11302,12652,12929,40980,10438,30409,63577,2,0.503,8776.39,8859.56,106.76,3.843119304
1.774513893,0.485734665,0.12767475,0.578815977,0.293509272,1.49,0.02,0.02,0.004702211,0.001599144,0.004191155,0.006553852,0.001986091,0.002399429,0.002115549,56400,204300,0.008689372,101.5208333,11.85644769,314.8162839,15.53487174,277.5895522,13.55081967,0.951875726,545.2615385,13.40215542,0.613283434,2774.8,13.66223535,0.095125337,0.028706134,0.006553852,0.000987874,95.92794118,7.776704816,0.023263552,308614,76752,25871,20339,12160,11983,13872,47197,15504,32141,52796,2.35,-0.071,28538.44,23656.62,108.23,4.151836779
1.877026853,0.485268016,0.129215477,0.580759673,0.290024849,1.55,0.02,0.02,0.004477458,0.001621583,0.004115371,0.006525737,0.001929712,0.002659567,0.001714945,54800,191400,0.009240327,103.2936508,12.75980392,312.9463918,15.73491603,280.0335821,13.76793249,0.953476582,549.221374,13.54442771,0.606188406,2771.5,13.73049294,0.093943537,0.027048988,0.006525737,0.000979411,98.49702381,8.489162498,0.023496628,282307,74698,16682,21124,10527,11720,12537,40856,9561,26382,58221,1.95,-0.07,23327.46,20014.77,111.41,4.158221512
1.715239379,0.484977024,0.130081301,0.583951926,0.285966773,1.56,0.02,0.02,0.00465783,0.001627077,0.004218452,0.007447861,0.001931071,0.003182397,0.002305408,53500,181500,0.009547543,105.5078125,13.07990315,310.3770492,15.77092878,286.5917603,13.85228096,0.955302942,560.8769231,13.5856158,0.606415501,2746.1,13.67920299,0.104585479,0.024780134,0.007447861,0.000974549,97.41471049,8.188371481,0.022003535,303131,77461,16852,20741,10802,11716,12454,48044,14609,28825,61628,1.25,-0.054,24719.22,22764.94,112.5,4.170668434
1.564756676,0.484666902,0.131124427,0.587240042,0.28163553,1.57,0.02,0.02,0.004791681,0.001653507,0.004154388,0.006433909,0.00198872,0.002689813,0.001744448,52700,174000,0.010146281,108.2142857,13.68758916,309.1056911,15.95133207,290.8740741,14.08212301,0.958238307,567.8914729,13.61672862,0.607275021,2729.3,13.49134948,0.105913143,0.023233698,0.006433909,0.000981671,98.75922953,7.886054858,0.021687346,306819,78188,21227,20162,10955,11018,12866,44792,12419,29647,65545,0.5,-0.043,19762.6,19114.37,103.97,4.141119492
1.420947122,0.483901491,0.132169944,0.584573785,0.272307568,1.60,0.02,0.02,0.004821395,0.001737699,0.004018298,0.005889964,0.001893115,0.002438827,0.001540793,51900,167300,0.010494763,110.5444444,14.07877358,300.5984252,16.03191601,291.5477941,14.20655679,0.96107807,570.7286822,13.72046217,0.599326743,2714.7,13.31061535,0.107175984,0.021141776,0.005889964,0.000982774,101.5057661,8.031021898,0.021664633,279516,74124,19840,22106,9847,11859,12320,33741,7893,26035,61752,0.25,0.074,17425.03,19033.71,123.31,4.099430026
1.201533127,0.483485594,0.13281799,0.592761771,0.270203795,1.55,0.02,0.02,0.004987351,0.00169993,0.003861911,0.005574139,0.001876318,0.002117006,0.001537597,52000,174500,0.011759311,110.4521452,14.27773038,293.2581262,16.24208408,292.2007299,14.40241051,0.960614002,577.0930233,13.88899254,0.600303056,2715.2,13.32940599,0.103902519,0.021549895,0.005574139,0.000985242,102.5837563,7.297424169,0.02130253,291852,70653,18751,22931,10630,11892,12754,40993,13440,28171,61636,0.25,0.066,17823.07,17450.77,101.73,3.924278637
0.959906746,0.482807018,0.133333333,0.602105263,0.260701754,1.57,0.02,0.02,0.005085965,0.001782105,0.004377193,0.006672982,0.002305965,0.002479298,0.001865965,48100,155600,0.011852281,110.7508197,14.17498951,294.2243346,16.46229125,290.1690647,14.53721391,0.959226289,577.0155039,13.85610573,0.59890603,2596.190476,13.49839069,0.104101207,0.021542807,0.006672982,0.000987719,100.2696246,7.597362296,0.020616842,293691,69287,23469,21798,9793,11508,11534,40765,8685,30758,66094,0.25,0.073,16576.66,16291.31,99.66,3.708529123
0.774677755,0.483012259,0.134150613,0.611558669,0.251838879,1.54,0.02,0.02,0.005137653,0.001777233,0.004043433,0.006060946,0.002056392,0.002185639,0.001808757,50000,159300,0.011846585,106.6940063,14.43533931,284.6794171,16.49314057,290.3535714,14.74678034,0.959123658,583.5271318,13.87813422,0.603833866,2354.26087,13.3797875,0.108532423,0.026208406,0.006060946,0.000983888,98.22222222,7.679764769,0.020126095,290940,68521,21200,22676,9632,12107,12531,35240,11181,28017,69835,0.25,0.084,13104.14,10395.18,78.96,3.630962872
0.736260368,0.482855143,0.135059482,0.621413576,0.242477257,1.53,0.02,0.02,0.005195591,0.001796011,0.003896431,0.005960462,0.002147656,0.002101819,0.001652904,53600,160600,0.011771868,105.1375,14.49547609,286.0487365,16.7587775,293.3107143,14.85923648,0.959972395,575.7022901,13.92999631,0.600033653,2352.347826,13.28031419,0.115312393,0.026162001,0.005960462,0.000989853,97.90956522,7.564901908,0.01969839,298649,70291,21215,21150,9664,15554,13040,35208,12236,32526,67766,0.25,0.073,12217.56,8455.35,79.44,3.787018894
0.608220926,0.482625535,0.135212794,0.616983658,0.236532378,1.55,0.02,0.02,0.005383903,0.001912785,0.003750765,0.005173119,0.002085118,0.001676483,0.001374115,55600,168600,0.011752163,105.0625,14.43537999,279.2857143,16.86940966,293.4014337,14.86183733,0.957913829,571.6691729,13.70686858,0.610643201,2416.181818,13.39279415,0.123103902,0.026750677,0.005173119,0.000993096,95.32545455,7.550259217,0.018327012,305266,69498,20927,23530,11907,12884,13824,37831,11081,33122,70661,0.25,0.094,11577.51,10228.92,87.67,3.687011098
0.462419605,0.482891061,0.136522346,0.62674581,0.236382682,1.47,0.02,0.02,0.005556215,0.001921439,0.003440992,0.004798184,0.001927025,0.001946927,0.000890363,57700,179000,0.011936802,105.5154321,14.6977644,280.2755633,16.95700954,293.3014184,14.93787249,0.957844184,560,13.43522303,0.615174328,2385.863636,13.30856998,0.133093833,0.02489176,0.004798184,0.001000349,94.95854922,7.724220287,0.019197277,315907,71029,22261,23516,10240,14275,12761,39682,15529,31827,74787,0.25,0.102,10428.05,10546.44,94.49,3.691588687
0.816774497,0.482926829,0.13728223,0.632404181,0.229965157,1.45,0.02,0.02,0.005702091,0.00185784,0.003937979,0.006691638,0.002087805,0.00288676,0.001709756,59700,190500,0.012220557,107.5858896,15.07867584,277.7517007,16.95049299,289.0524476,14.81257839,0.96078146,553.649635,13.4057971,0.615484357,2508.047619,13.49794977,0.121495327,0.024923345,0.006691638,0.000990244,92.23491028,7.939896082,0.019700348,322373,72728,18139,22113,10070,16200,12975,44646,14275,32785,78441,2,0.503,8776.39,8859.56,106.76,3.890244599
1.576613493,0.474963181,0.11634757,0.541237113,0.343151694,1.56,0.02,0.02,0.004138439,0.001578056,0.004514728,0.00505081,0.002431517,0.001699558,0.000865243,25500,44900,0.010681149,85.32352941,10.01035197,220.1405229,13.26043307,205.7515152,11.23766965,0.965205409,413.7375,11.37813682,0.442457091,1844.9,12.51628223,0.131782946,0.022435199,0.00505081,0.000999264,82.81456954,7.135520685,0.018416789,306301,73467,21012,22143,10218,10052,15408,54271,10463,27655,61612,2.35,-0.071,28538.44,23656.62,108.23,4.665266275
1.59984733,0.474452555,0.117518248,0.54379562,0.339416058,1.54,0.02,0.02,0.00390292,0.001583942,0.004813139,0.00610073,0.002667883,0.002133577,0.001142336,25400,44900,0.010959854,86.79190751,10.46341463,220.0258065,13.30109204,207.6325301,11.31178208,0.969953449,428.7088608,11.58276334,0.430601093,1837.6,12.50068027,0.132998745,0.021288321,0.00610073,0.001007299,83.07119741,7.527565982,0.018736496,284023,68195,16559,21377,10420,9437,13687,50737,9532,23506,60574,1.95,-0.07,23327.46,20014.77,111.41,4.652986861
1.441172667,0.473608098,0.118582791,0.54736081,0.334056399,1.57,0.02,0.02,0.004107737,0.001586406,0.004566161,0.005696312,0.002556038,0.002172813,0.000898048,25400,45000,0.011105568,85.32777778,10.6070442,219.7699681,13.39069496,212.502994,11.40726455,0.9685176,432.8125,11.61912752,0.44061642,1796.5,12.41534209,0.145135135,0.019113521,0.005696312,0.001001446,80.84,7.427871363,0.017535792,289336,65606,19124,21533,10890,9985,13071,51913,8227,27445,61543,1.25,-0.054,24719.22,22764.94,112.5,4.59026175
1.278841911,0.473457676,0.119799139,0.551649928,0.328550933,1.58,0.02,0.02,0.004236729,0.001541607,0.004452654,0.00596198,0.002432568,0.002483501,0.000631994,25400,45500,0.011202296,85.8021978,11.65373134,218.4069401,13.47771073,219.4011976,11.66878981,0.968283875,435.425,11.66577361,0.43432559,1786.4,12.23561644,0.153354633,0.018593974,0.00596198,0.001005739,80.29,7.339122486,0.017279053,317272,72532,16615,20782,10820,11629,13768,52825,13778,30004,74519,0.5,-0.043,19762.6,19114.37,103.97,4.422929699
1.112565569,0.473406614,0.121035445,0.55414959,0.318824485,1.60,0.02,0.02,0.00420081,0.001724888,0.004142436,0.005471518,0.002349208,0.002235307,0.000862088,25600,46300,0.011323892,85.98378378,12.28339768,218.890625,13.60625486,217.1976744,11.70730179,0.969261319,450.3974359,11.8967152,0.42698919,1746.3,12.0934903,0.147850208,0.015710504,0.005471518,0.000989515,80.76079734,7.584711388,0.017305117,299578,70527,22246,21472,12208,10846,12037,44502,11350,28421,65970,0.25,0.074,17425.03,19033.71,123.31,4.127290744
0.985058323,0.472791519,0.122968198,0.560424028,0.311660777,1.54,0.02,0.02,0.004355477,0.001603534,0.004015548,0.005404947,0.00229894,0.002468551,0.000594346,26100,47000,0.01155265,82.56060606,12.69177019,218.9046154,13.86552329,221.5872093,11.87320872,0.970351876,436.2962963,11.91905565,0.43411806,1685.2,11.63008972,0.155017677,0.016284806,0.005404947,0.000984452,83.70805369,7.34108299,0.017628975,294350,66513,11982,22017,10528,11072,12245,56174,10122,28449,65249,0.25,0.066,17823.07,17450.77,101.73,4.258034629
0.851023294,0.472280702,0.124210526,0.57122807,0.301052632,1.56,0.02,0.02,0.004569123,0.00177193,0.004776842,0.005960702,0.002795088,0.002276491,0.000809123,26600,48900,0.011505263,81.16336634,12.81860829,213.9852507,13.97976489,220.5574713,11.94428883,0.965267616,427.4096386,11.88442211,0.421632182,1692.3,11.61496225,0.151956815,0.017694737,0.005960702,0.000982456,84.52901024,7.189259797,0.017380351,284689,62939,11989,22565,9703,10107,12942,52211,9851,26733,65649,0.25,0.073,16576.66,16291.31,99.66,4.147817544
0.721292587,0.472105997,0.125523013,0.580892608,0.291492329,1.52,0.02,0.02,0.004565551,0.001666667,0.004334728,0.006008368,0.002506974,0.002658298,0.000827057,27400,52400,0.011511158,81.31527094,12.97720126,215.2478134,14.18989045,220.8409091,11.95570594,0.968303914,424.0235294,11.99001996,0.41420469,1718.5,11.90921691,0.161490683,0.022202232,0.006008368,0.00097629,83.98322148,7.38477427,0.01745258,283103,60388,21259,21842,10942,9021,12295,52378,6954,24864,63159,0.25,0.084,13104.14,10395.18,78.96,3.998516039
0.645538847,0.471606648,0.126038781,0.590720222,0.281855956,1.52,0.02,0.02,0.004535319,0.001671745,0.004211911,0.004799169,0.002495845,0.001835873,0.000414127,28300,55000,0.011331717,80.60591133,12.88425197,220,14.39604337,221.6553672,12.04944717,0.966931517,431.9285714,11.83365949,0.421361401,1721.1,11.84514797,0.165845649,0.02176385,0.004799169,0.000966066,85.24652778,7.524057616,0.017002078,297516,63983,20010,20976,10502,11820,11441,45096,10202,28263,75224,0.25,0.073,12217.56,8455.35,79.44,4.031672438
0.524415657,0.471410519,0.126813327,0.591148306,0.278842006,1.56,0.02,0.02,0.004799709,0.001743908,0.004038343,0.004826581,0.002420525,0.001878267,0.000472667,29700,58400,0.011408783,81.56650246,12.9460516,222.0806916,14.64221927,220.1396648,12.03941338,0.961930091,443.3253012,11.93512812,0.431991109,1710,12.12765957,0.161852861,0.02281412,0.004826581,0.000965316,83.51245552,7.540809769,0.016169218,303985,67040,18927,21395,11711,12331,13237,43503,14303,34773,66766,0.25,0.094,11577.51,10228.92,87.67,4.059106149
0.428441593,0.47155586,0.125428376,0.597669637,0.274160384,1.43,0.02,0.02,0.00480329,0.001848526,0.003672378,0.004630569,0.00215353,0.002021247,0.000303633,31100,61700,0.011614119,83.4729064,13.20732658,223.7714286,14.8840745,222.5277778,12.17107262,0.965899963,410.3666667,11.90618956,0.43406871,1686,11.83988764,0.197379197,0.021978067,0.004630569,0.000958191,82.69306931,7.759677919,0.017173406,321706,65838,23587,21975,11249,12546,12215,52941,11176,31514,78667,0.25,0.102,10428.05,10546.44,94.49,3.87236806
0.762683722,0.471350614,0.126875853,0.602319236,0.268758527,1.43,0.02,0.02,0.004886085,0.001777626,0.004441337,0.006034789,0.002508186,0.002814461,0.000670532,32600,63400,0.011938608,86.21674877,13.94581673,224.0451977,14.98998299,219.3097826,12.04207699,0.957523824,394.7446809,11.84738186,0.440193828,1674.6,11.78465869,0.178300866,0.02027558,0.006034789,0.000963847,80.79299363,7.80104551,0.017304911,315800,66702,17304,22718,10839,14820,12228,51363,13057,32123,74647,2,0.503,8776.39,8859.56,106.76,4.01627899
1.383885612,0.476648352,0.111263736,0.552197802,0.336538462,1.46,0.01,0.02,0.003953297,0.001542582,0.004460165,0.005550824,0.00293956,0.001902473,0.000695055,29700,59500,0.007489011,44.68852459,8.235649547,184.0471204,11.55588429,204.1910112,10.21528949,0.97430957,498.1351351,11.30736196,0.537340029,2955.25,7.510165184,0.209456819,0.022543956,0.005550824,0.001125,75.64903846,7.605123248,0.021614011,278855,69212,15509,20341,10408,10550,10619,44922,10024,27718,59553,2.35,-0.071,28538.44,23656.62,108.23,4.33213032
1.384062866,0.476902174,0.112771739,0.557065217,0.330163043,1.52,0.01,0.02,0.003953804,0.001596467,0.004554348,0.005947011,0.002877717,0.002497283,0.000570652,29800,59800,0.007883152,44.29007634,8.67264574,185.6510417,11.64488729,208.247191,10.30812013,0.980606819,489.1025641,11.44957983,0.522157388,2946,7.337484433,0.188276398,0.021141304,0.005947011,0.001119565,81.23444976,7.333909287,0.023067935,282732,68696,17478,21478,10480,11012,10162,39718,9706,28728,65274,1.95,-0.07,23327.46,20014.77,111.41,4.311528533
1.270585192,0.476446837,0.114401077,0.562584118,0.3243607,1.51,0.01,0.01,0.004017497,0.001573351,0.004617766,0.006411844,0.002885599,0.002915209,0.000399731,29900,60200,0.008395693,43.62237762,8.663888889,179.839196,11.64973958,213.7777778,10.47930283,0.980094211,512.7894737,11.73855422,0.520197988,2945.25,7.209914321,0.202446725,0.019627187,0.006411844,0.001109017,75.97044335,6.447324415,0.020756393,273835,67317,13143,20650,11538,12767,10573,30456,12652,29672,65066,1.25,-0.054,24719.22,22764.94,112.5,4.219397039
1.144450613,0.476,0.114666667,0.568,0.317333333,1.51,0.01,0.01,0.004236,0.001578667,0.004581333,0.006210667,0.002954667,0.002742667,0.000469333,30100,60800,0.008642667,43.21333333,8.879452055,174.8550725,11.61585366,218.2747253,10.69052745,0.980777632,518.2368421,11.79221557,0.530963837,2986.5,7.315370484,0.204589654,0.017584,0.006210667,0.001124,75.50990099,6.425021061,0.020337333,295192,67079,18117,20832,10510,21971,11447,42249,11736,24998,66254,0.5,-0.043,19762.6,19114.37,103.97,4.073093333
1.015391643,0.476080838,0.115159719,0.566415652,0.305549711,1.53,0.01,0.02,0.004272673,0.001602418,0.004342804,0.005308753,0.002815809,0.001991444,0.000496207,30400,61600,0.00899524,42.22360248,8.863102999,176.3971292,11.7075262,222.3152174,10.97852925,0.981930303,519.5526316,11.68224852,0.516664034,2940.25,7.093486128,0.197295147,0.016500537,0.005308753,0.00111415,75.18719212,6.122342559,0.020196286,277856,66752,18102,22221,9184,12439,12080,34157,9903,27968,65049,0.25,0.074,17425.03,19033.71,123.31,4.079041143
0.904772895,0.475753604,0.119266055,0.579292267,0.301441678,1.46,0.01,0.01,0.004353866,0.001663172,0.004174312,0.005082569,0.002676278,0.001960682,0.000414155,30800,63000,0.009631717,40.37912088,8.897094431,169.1891892,11.87855787,223.6666667,11.04087049,0.980225173,525.8684211,11.65189504,0.493570875,2955.5,7.397997497,0.208769887,0.01663827,0.005082569,0.001102228,74.54455446,5.540103017,0.019735256,320073,67956,24050,22285,11562,13448,12165,47669,14504,30220,76214,0.25,0.066,17823.07,17450.77,101.73,4.002627785
0.841845925,0.475942783,0.120936281,0.589076723,0.291287386,1.43,0.01,0.02,0.004455137,0.001660598,0.004954486,0.005931079,0.003414824,0.002158648,0.000262679,31500,65400,0.00983355,40.01058201,8.970344009,170.1902655,11.88597033,224.1489362,11.00835946,0.978488616,518.3846154,11.65244957,0.504836759,2948.5,7.31184129,0.195179771,0.017104031,0.005931079,0.001111834,69.7745098,5.410110224,0.018509753,308550,68063,16254,23017,11295,15998,13681,37951,12394,30036,79860,0.25,0.073,16576.66,16291.31,99.66,3.890383615
0.727324437,0.47483871,0.121290323,0.598709677,0.28,1.44,0.01,0.01,0.004348387,0.001618065,0.004409032,0.004616774,0.00303871,0.001309677,0.000229677,32900,69200,0.010007742,37.11004785,9.288622754,155.7312253,12.11562116,220.125,11.05230126,0.984475146,528.2564103,11.49665179,0.503447242,2937.75,7.285182889,0.199762188,0.02051871,0.004616774,0.001112258,69.81339713,5.468890555,0.018827097,313491,66742,22501,21980,9155,14243,11999,49286,14438,29056,74092,0.25,0.084,13104.14,10395.18,78.96,3.709447742
0.729676541,0.474358974,0.121794872,0.606410256,0.271794872,1.43,0.01,0.01,0.004333333,0.001752564,0.004201282,0.004338462,0.002837179,0.001242308,0.000220513,35400,74900,0.00989359,36.06074766,9.342615012,155.7076923,12.39559094,222.9375,11.22286314,0.983060261,495.2619048,11.44799119,0.495717506,2942,7.345817728,0.208931419,0.021364103,0.004338462,0.0011,68.92788462,5.509992314,0.018380769,272403,58673,22728,20462,8507,11107,13419,37619,8182,28187,63519,0.25,0.073,12217.56,8455.35,79.44,3.740626923
0.585195773,0.474493024,0.122975311,0.600628142,0.267254494,1.42,0.01,0.01,0.004548747,0.001839614,0.004388338,0.004822461,0.002881001,0.001534072,0.000291537,38500,81400,0.010044673,35.70135747,9.789081886,155.6691729,12.53268765,222.4226804,11.26043841,0.983758701,501.3809524,11.48200654,0.529697863,2903,7.293969849,0.240368509,0.023830954,0.004822461,0.001143234,69.15238095,5.500757576,0.018487799,317357,65955,20563,21817,9376,13033,12590,49194,12055,35152,77621,0.25,0.094,11577.51,10228.92,87.67,3.703413534
